# File created on 2023-07-05 06:11:00
# This file contains the predictions generated by the model.

date,time,prediction,prediction_str,confidence
20200219,00:45:00,3,pulsating,0.7217911
20200219,00:45:03,3,pulsating,0.7230644
20200219,00:45:06,3,pulsating,0.74705845
20200219,00:45:09,3,pulsating,0.703622
20200219,00:45:12,3,pulsating,0.8027927
20200219,00:45:15,3,pulsating,0.6246794
20200219,00:45:18,3,pulsating,0.4669551
20200219,00:45:21,3,pulsating,0.86108583
20200219,00:45:24,3,pulsating,0.63425624
20200219,00:45:27,3,pulsating,0.6361327
20200219,00:45:30,3,pulsating,0.6077056
20200219,00:45:33,3,pulsating,0.68189776
20200219,00:45:36,3,pulsating,0.43046936
20200219,00:45:39,3,pulsating,0.82207996
20200219,00:45:42,3,pulsating,0.7439201
20200219,00:45:45,3,pulsating,0.5113557
20200219,00:45:48,3,pulsating,0.8518802
20200219,00:45:51,3,pulsating,0.79347616
20200219,00:45:54,3,pulsating,0.69856966
20200219,00:45:57,3,pulsating,0.7363959
20200219,00:43:00,3,pulsating,0.5513825
20200219,00:43:03,3,pulsating,0.48310632
20200219,00:43:06,3,pulsating,0.61556405
20200219,00:43:09,3,pulsating,0.70389855
20200219,00:43:12,3,pulsating,0.8086991
20200219,00:43:15,3,pulsating,0.55984426
20200219,00:43:18,3,pulsating,0.48963007
20200219,00:43:21,3,pulsating,0.8029416
20200219,00:43:24,3,pulsating,0.5249512
20200219,00:43:27,0,bad_viewing,0.6268097
20200219,00:43:30,3,pulsating,0.60682446
20200219,00:43:33,0,bad_viewing,0.59631014
20200219,00:43:36,0,bad_viewing,0.42805994
20200219,00:43:39,0,bad_viewing,0.5105197
20200219,00:43:42,0,bad_viewing,0.5814427
20200219,00:43:45,0,bad_viewing,0.5003759
20200219,00:43:48,0,bad_viewing,0.5798608
20200219,00:43:51,0,bad_viewing,0.6844308
20200219,00:43:54,3,pulsating,0.57202935
20200219,00:43:57,3,pulsating,0.6783515
20200219,00:06:00,0,bad_viewing,0.9883509
20200219,00:06:03,0,bad_viewing,0.99385405
20200219,00:06:06,0,bad_viewing,0.9754184
20200219,00:06:09,0,bad_viewing,0.965716
20200219,00:06:12,0,bad_viewing,0.9879748
20200219,00:06:15,0,bad_viewing,0.9959263
20200219,00:06:18,0,bad_viewing,0.9981657
20200219,00:06:21,0,bad_viewing,0.98928976
20200219,00:06:24,0,bad_viewing,0.99741405
20200219,00:06:27,0,bad_viewing,0.9848341
20200219,00:06:30,0,bad_viewing,0.9970775
20200219,00:06:33,0,bad_viewing,0.9966565
20200219,00:06:36,0,bad_viewing,0.98302215
20200219,00:06:39,0,bad_viewing,0.9901016
20200219,00:06:42,0,bad_viewing,0.99365556
20200219,00:06:45,0,bad_viewing,0.99880326
20200219,00:06:48,0,bad_viewing,0.9918051
20200219,00:06:51,0,bad_viewing,0.99510175
20200219,00:06:54,0,bad_viewing,0.9978714
20200219,00:06:57,0,bad_viewing,0.99464864
20200219,00:40:00,3,pulsating,0.73395056
20200219,00:40:03,3,pulsating,0.76114106
20200219,00:40:06,3,pulsating,0.55802476
20200219,00:40:09,3,pulsating,0.530472
20200219,00:40:12,0,bad_viewing,0.5348618
20200219,00:40:15,3,pulsating,0.70598763
20200219,00:40:18,3,pulsating,0.76503974
20200219,00:40:21,3,pulsating,0.5120714
20200219,00:40:24,3,pulsating,0.6266719
20200219,00:40:27,0,bad_viewing,0.5415881
20200219,00:40:30,3,pulsating,0.7437409
20200219,00:40:33,3,pulsating,0.47046357
20200219,00:40:36,3,pulsating,0.7021178
20200219,00:40:39,0,bad_viewing,0.53956586
20200219,00:40:42,3,pulsating,0.57784545
20200219,00:40:45,0,bad_viewing,0.4637355
20200219,00:40:48,0,bad_viewing,0.57860726
20200219,00:40:51,0,bad_viewing,0.6141897
20200219,00:40:54,0,bad_viewing,0.7432412
20200219,00:40:57,0,bad_viewing,0.5651856
20200219,00:53:00,3,pulsating,0.57630986
20200219,00:53:03,3,pulsating,0.8040112
20200219,00:53:06,1,no_aurora,0.3883653
20200219,00:53:09,3,pulsating,0.57928014
20200219,00:53:12,3,pulsating,0.7077096
20200219,00:53:15,3,pulsating,0.64700156
20200219,00:53:18,3,pulsating,0.6126965
20200219,00:53:21,1,no_aurora,0.35379282
20200219,00:53:24,3,pulsating,0.85594475
20200219,00:53:27,3,pulsating,0.7920179
20200219,00:53:30,3,pulsating,0.6862791
20200219,00:53:33,3,pulsating,0.9156821
20200219,00:53:36,3,pulsating,0.7151767
20200219,00:53:39,3,pulsating,0.66290957
20200219,00:53:42,3,pulsating,0.5685685
20200219,00:53:45,3,pulsating,0.5582295
20200219,00:53:48,3,pulsating,0.45868233
20200219,00:53:51,3,pulsating,0.45817885
20200219,00:53:54,3,pulsating,0.654163
20200219,00:53:57,3,pulsating,0.8222226
20200219,00:25:00,0,bad_viewing,0.9600168
20200219,00:25:03,0,bad_viewing,0.9653294
20200219,00:25:06,0,bad_viewing,0.93159693
20200219,00:25:09,0,bad_viewing,0.9635971
20200219,00:25:12,0,bad_viewing,0.8814813
20200219,00:25:15,0,bad_viewing,0.90321106
20200219,00:25:18,0,bad_viewing,0.9700306
20200219,00:25:21,0,bad_viewing,0.9940377
20200219,00:25:24,0,bad_viewing,0.98889875
20200219,00:25:27,0,bad_viewing,0.97439575
20200219,00:25:30,0,bad_viewing,0.9739958
20200219,00:25:33,0,bad_viewing,0.96296877
20200219,00:25:36,0,bad_viewing,0.9976988
20200219,00:25:39,0,bad_viewing,0.9995317
20200219,00:25:42,0,bad_viewing,0.9974285
20200219,00:25:45,0,bad_viewing,0.9875278
20200219,00:25:48,0,bad_viewing,0.99359256
20200219,00:25:51,0,bad_viewing,0.99134254
20200219,00:25:54,0,bad_viewing,0.967972
20200219,00:25:57,0,bad_viewing,0.9735076
20200219,00:14:00,0,bad_viewing,0.95275855
20200219,00:14:03,0,bad_viewing,0.7838733
20200219,00:14:06,0,bad_viewing,0.844943
20200219,00:14:09,0,bad_viewing,0.6733294
20200219,00:14:12,0,bad_viewing,0.5246784
20200219,00:14:15,0,bad_viewing,0.796412
20200219,00:14:18,0,bad_viewing,0.91772854
20200219,00:14:21,0,bad_viewing,0.72311884
20200219,00:14:24,0,bad_viewing,0.85319203
20200219,00:14:27,0,bad_viewing,0.5989409
20200219,00:14:30,0,bad_viewing,0.670081
20200219,00:14:33,0,bad_viewing,0.9026903
20200219,00:14:36,0,bad_viewing,0.95085573
20200219,00:14:39,0,bad_viewing,0.85708827
20200219,00:14:42,0,bad_viewing,0.8233365
20200219,00:14:45,0,bad_viewing,0.82513696
20200219,00:14:48,0,bad_viewing,0.7230168
