# File created on 2023-07-05 02:45:40
# This file contains the predictions generated by the model.

date,time,prediction,prediction_str,confidence
20200218,00:51:00,1,no_aurora,0.97415966
20200218,00:51:03,1,no_aurora,0.9914687
20200218,00:51:06,1,no_aurora,0.9738227
20200218,00:51:09,1,no_aurora,0.92405725
20200218,00:51:12,1,no_aurora,0.94362307
20200218,00:51:15,1,no_aurora,0.95925546
20200218,00:51:18,1,no_aurora,0.8581684
20200218,00:51:21,1,no_aurora,0.984126
20200218,00:51:24,1,no_aurora,0.78677917
20200218,00:51:27,1,no_aurora,0.73910767
20200218,00:51:30,1,no_aurora,0.95244366
20200218,00:51:33,1,no_aurora,0.861749
20200218,00:51:36,1,no_aurora,0.9767624
20200218,00:51:39,1,no_aurora,0.9838775
20200218,00:51:42,1,no_aurora,0.9894133
20200218,00:51:45,1,no_aurora,0.9777017
20200218,00:51:48,1,no_aurora,0.96840554
20200218,00:51:51,1,no_aurora,0.97267246
20200218,00:51:54,1,no_aurora,0.77282244
20200218,00:51:57,1,no_aurora,0.9502352
20200218,00:48:00,1,no_aurora,0.9364459
20200218,00:48:03,1,no_aurora,0.9723253
20200218,00:48:06,1,no_aurora,0.9578891
20200218,00:48:09,1,no_aurora,0.9834315
20200218,00:48:12,1,no_aurora,0.96303546
20200218,00:48:15,1,no_aurora,0.96656793
20200218,00:48:18,1,no_aurora,0.9704761
20200218,00:48:21,1,no_aurora,0.9801135
20200218,00:48:24,1,no_aurora,0.95546967
20200218,00:48:27,1,no_aurora,0.8397891
20200218,00:48:30,1,no_aurora,0.94573766
20200218,00:48:33,1,no_aurora,0.9857517
20200218,00:48:36,1,no_aurora,0.97027445
20200218,00:48:39,1,no_aurora,0.9411081
20200218,00:48:42,1,no_aurora,0.9654821
20200218,00:48:45,1,no_aurora,0.971949
20200218,00:48:48,1,no_aurora,0.96087027
20200218,00:48:51,1,no_aurora,0.9476758
20200218,00:48:54,1,no_aurora,0.95199215
20200218,00:48:57,1,no_aurora,0.9791153
20200218,00:45:00,1,no_aurora,0.96891224
20200218,00:45:03,1,no_aurora,0.97114336
20200218,00:45:06,1,no_aurora,0.9609626
20200218,00:45:09,1,no_aurora,0.96765506
20200218,00:45:12,1,no_aurora,0.9552375
20200218,00:45:15,1,no_aurora,0.88456136
20200218,00:45:18,1,no_aurora,0.9660947
20200218,00:45:21,1,no_aurora,0.96011496
20200218,00:45:24,1,no_aurora,0.9728114
20200218,00:45:27,1,no_aurora,0.9661485
20200218,00:45:30,1,no_aurora,0.9096019
20200218,00:45:33,1,no_aurora,0.97652656
20200218,00:45:36,1,no_aurora,0.9870719
20200218,00:45:39,1,no_aurora,0.89396423
20200218,00:45:42,1,no_aurora,0.97609544
20200218,00:45:45,1,no_aurora,0.99019146
20200218,00:45:48,1,no_aurora,0.9818517
20200218,00:45:51,1,no_aurora,0.94733447
20200218,00:45:54,1,no_aurora,0.963041
20200218,00:45:57,1,no_aurora,0.96976906
20200218,00:34:00,1,no_aurora,0.92544454
20200218,00:34:03,1,no_aurora,0.9951546
20200218,00:34:06,1,no_aurora,0.90104014
20200218,00:34:09,1,no_aurora,0.98013735
20200218,00:34:12,1,no_aurora,0.97123164
20200218,00:34:15,1,no_aurora,0.9740301
20200218,00:34:18,1,no_aurora,0.994571
20200218,00:34:21,1,no_aurora,0.9778169
20200218,00:34:24,1,no_aurora,0.9496425
20200218,00:34:27,1,no_aurora,0.98212916
20200218,00:34:30,1,no_aurora,0.648633
20200218,00:34:33,1,no_aurora,0.9601901
20200218,00:34:36,1,no_aurora,0.88345283
20200218,00:34:39,1,no_aurora,0.77884257
20200218,00:34:42,1,no_aurora,0.977431
20200218,00:34:45,1,no_aurora,0.92665195
20200218,00:34:48,1,no_aurora,0.96683496
20200218,00:34:51,1,no_aurora,0.85747296
20200218,00:34:54,1,no_aurora,0.91811407
20200218,00:34:57,1,no_aurora,0.94611806
20200218,00:13:00,1,no_aurora,0.964844
20200218,00:13:03,1,no_aurora,0.9641832
20200218,00:13:06,1,no_aurora,0.96459806
20200218,00:13:09,1,no_aurora,0.98478097
20200218,00:13:12,1,no_aurora,0.8786851
20200218,00:13:15,1,no_aurora,0.9827681
20200218,00:13:18,1,no_aurora,0.95472986
20200218,00:13:21,1,no_aurora,0.9116226
20200218,00:13:24,1,no_aurora,0.93217826
20200218,00:13:27,1,no_aurora,0.9428484
20200218,00:13:30,1,no_aurora,0.9591186
20200218,00:13:33,1,no_aurora,0.98723805
20200218,00:13:36,1,no_aurora,0.97015846
20200218,00:13:39,1,no_aurora,0.94174695
20200218,00:13:42,1,no_aurora,0.9741462
20200218,00:13:45,1,no_aurora,0.9653731
20200218,00:13:48,1,no_aurora,0.94510967
20200218,00:13:51,1,no_aurora,0.8591288
20200218,00:13:54,1,no_aurora,0.98121256
20200218,00:13:57,1,no_aurora,0.9261084
20200218,00:14:00,1,no_aurora,0.9872757
20200218,00:14:03,1,no_aurora,0.989865
20200218,00:14:06,1,no_aurora,0.93868935
20200218,00:14:09,1,no_aurora,0.9669918
20200218,00:14:12,1,no_aurora,0.9895892
20200218,00:14:15,1,no_aurora,0.9377298
20200218,00:14:18,1,no_aurora,0.92573863
20200218,00:14:21,1,no_aurora,0.94527835
20200218,00:14:24,1,no_aurora,0.98724854
20200218,00:14:27,1,no_aurora,0.9316265
20200218,00:14:30,1,no_aurora,0.8066668
20200218,00:14:33,1,no_aurora,0.9836918
20200218,00:14:36,1,no_aurora,0.9582039
20200218,00:14:39,1,no_aurora,0.9845006
20200218,00:14:42,1,no_aurora,0.96489656
20200218,00:14:45,1,no_aurora,0.99281526
20200218,00:14:48,1,no_aurora,0.99136376
20200218,00:14:51,1,no_aurora,0.97203493
20200218,00:14:54,1,no_aurora,0.9495021
20200218,00:14:57,1,no_aurora,0.9696648
20200218,00:06:00,1,no_aurora,0.9082711
20200218,00:06:03,1,no_aurora,0.99180853
20200218,00:06:06,1,no_aurora,0.9652203
20200218,00:06:09,1,no_aurora,0.98144966
20200218,00:06:12,1,no_aurora,0.9832824
20200218,00:06:15,1,no_aurora,0.9978975
20200218,00:06:18,1,no_aurora,0.8243922
20200218,00:06:21,1,no_aurora,0.9393789
20200218,00:06:24,1,no_aurora,0.9902648
20200218,00:06:27,1,no_aurora,0.95423484
20200218,00:06:30,1,no_aurora,0.995728
20200218,00:06:33,1,no_aurora,0.9949914
20200218,00:06:36,1,no_aurora,0.97961926
20200218,00:06:39,1,no_aurora,0.9898233
20200218,00:06:42,1,no_aurora,0.93039453
20200218,00:06:45,1,no_aurora,0.9896862
20200218,00:06:48,1,no_aurora,0.8826936
20200218,00:06:51,1,no_aurora,0.98911804
20200218,00:06:54,1,no_aurora,0.99259275
20200218,00:06:57,1,no_aurora,0.9823711
20200218,00:30:00,1,no_aurora,0.9583993
20200218,00:30:03,1,no_aurora,0.96770215
20200218,00:30:06,1,no_aurora,0.951918
20200218,00:30:09,1,no_aurora,0.96614534
20200218,00:30:12,1,no_aurora,0.8194171
20200218,00:30:15,1,no_aurora,0.9567068
20200218,00:30:18,1,no_aurora,0.8597207
20200218,00:30:21,1,no_aurora,0.94442534
20200218,00:30:24,1,no_aurora,0.97357756
20200218,00:30:27,1,no_aurora,0.9613461
20200218,00:30:30,1,no_aurora,0.85629815
20200218,00:30:33,1,no_aurora,0.9882348
20200218,00:30:36,1,no_aurora,0.94103485
20200218,00:30:39,1,no_aurora,0.9440017
20200218,00:30:42,1,no_aurora,0.97347414
20200218,00:30:45,1,no_aurora,0.9295907
20200218,00:30:48,1,no_aurora,0.9317914
20200218,00:30:51,1,no_aurora,0.98765254
20200218,00:30:54,1,no_aurora,0.93556774
20200218,00:30:57,1,no_aurora,0.9904421
20200218,00:37:00,1,no_aurora,0.9229793
20200218,00:37:03,1,no_aurora,0.9474603
20200218,00:37:06,1,no_aurora,0.9567755
20200218,00:37:09,1,no_aurora,0.88393784
20200218,00:37:12,1,no_aurora,0.97961295
20200218,00:37:15,1,no_aurora,0.7903669
20200218,00:37:18,1,no_aurora,0.9375031
20200218,00:37:21,1,no_aurora,0.8717754
20200218,00:37:24,1,no_aurora,0.9511466
20200218,00:37:27,1,no_aurora,0.94532037
20200218,00:37:30,1,no_aurora,0.9368503
20200218,00:37:33,1,no_aurora,0.9566675
20200218,00:37:36,1,no_aurora,0.90209645
20200218,00:37:39,1,no_aurora,0.94109225
20200218,00:37:42,1,no_aurora,0.94912523
20200218,00:37:45,1,no_aurora,0.73518384
20200218,00:37:48,1,no_aurora,0.97315073
20200218,00:37:51,1,no_aurora,0.9376755
20200218,00:37:54,1,no_aurora,0.9605797
20200218,00:37:57,1,no_aurora,0.9856149
20200218,00:31:00,1,no_aurora,0.9501172
20200218,00:31:03,1,no_aurora,0.8572757
20200218,00:31:06,1,no_aurora,0.9170442
20200218,00:31:09,1,no_aurora,0.9330913
20200218,00:31:12,1,no_aurora,0.9057055
20200218,00:31:15,1,no_aurora,0.90338093
20200218,00:31:18,1,no_aurora,0.9661867
20200218,00:31:21,1,no_aurora,0.7785067
20200218,00:31:24,1,no_aurora,0.9600811
20200218,00:31:27,1,no_aurora,0.949417
20200218,00:31:30,1,no_aurora,0.86893857
20200218,00:31:33,1,no_aurora,0.9646077
20200218,00:31:36,1,no_aurora,0.64417696
20200218,00:31:39,1,no_aurora,0.8923234
20200218,00:31:42,1,no_aurora,0.9057437
20200218,00:31:45,1,no_aurora,0.9488367
20200218,00:31:48,1,no_aurora,0.9454493
20200218,00:31:51,1,no_aurora,0.89662874
20200218,00:31:54,1,no_aurora,0.95458543
20200218,00:31:57,1,no_aurora,0.9775428
20200218,00:08:00,1,no_aurora,0.9800893
20200218,00:08:03,1,no_aurora,0.982981
20200218,00:08:06,1,no_aurora,0.9314476
20200218,00:08:09,1,no_aurora,0.9761653
20200218,00:08:12,1,no_aurora,0.9872185
20200218,00:08:15,1,no_aurora,0.99623555
20200218,00:08:18,1,no_aurora,0.9875431
20200218,00:08:21,1,no_aurora,0.9934058
20200218,00:08:24,1,no_aurora,0.9394663
20200218,00:08:27,1,no_aurora,0.9701644
20200218,00:08:30,1,no_aurora,0.9631178
20200218,00:08:33,1,no_aurora,0.97675437
20200218,00:08:36,1,no_aurora,0.9259265
20200218,00:08:39,1,no_aurora,0.9944917
20200218,00:08:42,1,no_aurora,0.99705625
20200218,00:08:45,1,no_aurora,0.8808843
20200218,00:08:48,1,no_aurora,0.9873722
20200218,00:08:51,1,no_aurora,0.90674204
20200218,00:08:54,1,no_aurora,0.96908146
20200218,00:08:57,1,no_aurora,0.90020764
20200218,00:50:00,1,no_aurora,0.8612907
20200218,00:50:03,1,no_aurora,0.9566915
20200218,00:50:06,1,no_aurora,0.85268766
20200218,00:50:09,1,no_aurora,0.9398234
20200218,00:50:12,1,no_aurora,0.95941836
20200218,00:50:15,1,no_aurora,0.9666284
20200218,00:50:18,1,no_aurora,0.86417794
20200218,00:50:21,1,no_aurora,0.9729928
20200218,00:50:24,1,no_aurora,0.96812606
20200218,00:50:27,1,no_aurora,0.8915164
20200218,00:50:30,1,no_aurora,0.93568647
20200218,00:50:33,1,no_aurora,0.9202506
20200218,00:50:36,1,no_aurora,0.8886221
20200218,00:50:39,1,no_aurora,0.9222985
20200218,00:50:42,1,no_aurora,0.9506063
20200218,00:50:45,1,no_aurora,0.98125815
20200218,00:50:48,1,no_aurora,0.95644426
20200218,00:50:51,1,no_aurora,0.9291958
20200218,00:50:54,1,no_aurora,0.99270767
20200218,00:50:57,1,no_aurora,0.97157174
20200218,00:22:00,1,no_aurora,0.9465087
20200218,00:22:03,1,no_aurora,0.9877314
20200218,00:22:06,1,no_aurora,0.9132004
20200218,00:22:09,1,no_aurora,0.85976714
20200218,00:22:12,1,no_aurora,0.95129716
20200218,00:22:15,1,no_aurora,0.90470374
20200218,00:22:18,1,no_aurora,0.9829664
20200218,00:22:21,1,no_aurora,0.9651837
20200218,00:22:24,1,no_aurora,0.98702925
20200218,00:22:27,1,no_aurora,0.9474142
20200218,00:22:30,1,no_aurora,0.9509692
20200218,00:22:33,1,no_aurora,0.98019344
20200218,00:22:36,1,no_aurora,0.95114094
20200218,00:22:39,1,no_aurora,0.9756462
20200218,00:22:42,1,no_aurora,0.88939553
20200218,00:22:45,1,no_aurora,0.92106116
20200218,00:22:48,1,no_aurora,0.76443654
20200218,00:22:51,1,no_aurora,0.94816595
20200218,00:22:54,1,no_aurora,0.988509
20200218,00:22:57,1,no_aurora,0.9793914
20200218,00:16:00,1,no_aurora,0.90116936
20200218,00:16:03,1,no_aurora,0.99119544
20200218,00:16:06,1,no_aurora,0.95830005
20200218,00:16:09,1,no_aurora,0.9625976
20200218,00:16:12,1,no_aurora,0.99514586
